GefilterdeAdressen: {orderID=288 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=174, order='iphone 12', Coordinaten_DMS='52° 21.7531011557557, 4° 56.361924058914354', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124495.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.36255168592926 ||| Y= 4.939365400981906'}
GefilterdeAdressen: {orderID=492 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BP', huisnummer=25, order='iphone 12', Coordinaten_DMS='52° 21.876927273702478, 4° 52.45738133629583', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120064.0 ||| Y= 486427.0', Coordinaten_DECIMAL='X= 52.36461545456171 ||| Y= 4.874289688938264'}
GefilterdeAdressen: {orderID=489 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BP', huisnummer=23, order='iphone 12', Coordinaten_DMS='52° 21.87961964273441, 4° 52.45646930163774', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120063.0 ||| Y= 486432.0', Coordinaten_DECIMAL='X= 52.36466032737891 ||| Y= 4.874274488360629'}
GefilterdeAdressen: {orderID=490 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BP', huisnummer=23, order='iphone 12', Coordinaten_DMS='52° 21.87961964273441, 4° 52.45646930163774', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120063.0 ||| Y= 486432.0', Coordinaten_DECIMAL='X= 52.36466032737891 ||| Y= 4.874274488360629'}
GefilterdeAdressen: {orderID=488 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BP', huisnummer=21, order='iphone 12', Coordinaten_DMS='52° 21.883390485758696, 4° 52.45554479621204', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120062.0 ||| Y= 486439.0', Coordinaten_DECIMAL='X= 52.364723174762645 ||| Y= 4.874259079936867'}
GefilterdeAdressen: {orderID=487 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BP', huisnummer=19, order='iphone 12', Coordinaten_DMS='52° 21.887723463596558, 4° 52.45989925526116', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120067.0 ||| Y= 486447.0', Coordinaten_DECIMAL='X= 52.36479539105994 ||| Y= 4.874331654254353'}
GefilterdeAdressen: {orderID=486 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BP', huisnummer=17, order='iphone 12', Coordinaten_DMS='52° 21.890427280683156, 4° 52.46162982300547', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120069.0 ||| Y= 486452.0', Coordinaten_DECIMAL='X= 52.36484045467805 ||| Y= 4.874360497050091'}
GefilterdeAdressen: {orderID=480 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BP', huisnummer=15, order='iphone 12', Coordinaten_DMS='52° 21.894213386956665, 4° 52.46422879756727', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120072.0 ||| Y= 486459.0', Coordinaten_DECIMAL='X= 52.36490355644928 ||| Y= 4.874403813292788'}
GefilterdeAdressen: {orderID=484 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BP', huisnummer=15, order='iphone 12', Coordinaten_DMS='52° 21.894213386956665, 4° 52.46422879756727', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120072.0 ||| Y= 486459.0', Coordinaten_DECIMAL='X= 52.36490355644928 ||| Y= 4.874403813292788'}
GefilterdeAdressen: {orderID=485 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BP', huisnummer=15, order='iphone 12', Coordinaten_DMS='52° 21.894213386956665, 4° 52.46422879756727', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120072.0 ||| Y= 486459.0', Coordinaten_DECIMAL='X= 52.36490355644928 ||| Y= 4.874403813292788'}
GefilterdeAdressen: {orderID=479 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BN', huisnummer=11, order='iphone 12', Coordinaten_DMS='52° 21.910317984226282, 4° 52.4473051996511', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120053.0 ||| Y= 486489.0', Coordinaten_DECIMAL='X= 52.36517196640377 ||| Y= 4.874121753327518'}
GefilterdeAdressen: {orderID=476 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BN', huisnummer=9, order='iphone 12', Coordinaten_DMS='52° 21.91083431387284, 4° 52.44201371586199', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120047.0 ||| Y= 486490.0', Coordinaten_DECIMAL='X= 52.36518057189788 ||| Y= 4.874033561931033'}
GefilterdeAdressen: {orderID=477 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BN', huisnummer=9, order='iphone 12', Coordinaten_DMS='52° 21.91083431387284, 4° 52.44201371586199', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120047.0 ||| Y= 486490.0', Coordinaten_DECIMAL='X= 52.36518057189788 ||| Y= 4.874033561931033'}
GefilterdeAdressen: {orderID=478 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BN', huisnummer=9, order='iphone 12', Coordinaten_DMS='52° 21.91083431387284, 4° 52.44201371586199', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120047.0 ||| Y= 486490.0', Coordinaten_DECIMAL='X= 52.36518057189788 ||| Y= 4.874033561931033'}
GefilterdeAdressen: {orderID=473 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BN', huisnummer=7, order='iphone 12', Coordinaten_DMS='52° 21.912425294625848, 4° 52.435828878205726', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120040.0 ||| Y= 486493.0', Coordinaten_DECIMAL='X= 52.365207088243764 ||| Y= 4.873930481303429'}
GefilterdeAdressen: {orderID=474 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BN', huisnummer=7, order='iphone 12', Coordinaten_DMS='52° 21.912425294625848, 4° 52.435828878205726', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120040.0 ||| Y= 486493.0', Coordinaten_DECIMAL='X= 52.365207088243764 ||| Y= 4.873930481303429'}
GefilterdeAdressen: {orderID=475 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BN', huisnummer=7, order='iphone 12', Coordinaten_DMS='52° 21.912425294625848, 4° 52.435828878205726', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120040.0 ||| Y= 486493.0', Coordinaten_DECIMAL='X= 52.365207088243764 ||| Y= 4.873930481303429'}
GefilterdeAdressen: {orderID=469 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BN', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 21.914563146253414, 4° 52.43139954496485', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120035.0 ||| Y= 486497.0', Coordinaten_DECIMAL='X= 52.365242719104224 ||| Y= 4.8738566590827475'}
GefilterdeAdressen: {orderID=470 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BN', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 21.914563146253414, 4° 52.43139954496485', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120035.0 ||| Y= 486497.0', Coordinaten_DECIMAL='X= 52.365242719104224 ||| Y= 4.8738566590827475'}
GefilterdeAdressen: {orderID=471 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BN', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 21.914563146253414, 4° 52.43139954496485', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120035.0 ||| Y= 486497.0', Coordinaten_DECIMAL='X= 52.365242719104224 ||| Y= 4.8738566590827475'}
GefilterdeAdressen: {orderID=472 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BN', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 21.914563146253414, 4° 52.43139954496485', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120035.0 ||| Y= 486497.0', Coordinaten_DECIMAL='X= 52.365242719104224 ||| Y= 4.8738566590827475'}
GefilterdeAdressen: {orderID=468 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BN', huisnummer=3, order='iphone 12', Coordinaten_DMS='52° 21.91779474853348, 4° 52.43048123135878', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120034.0 ||| Y= 486503.0', Coordinaten_DECIMAL='X= 52.365296579142225 ||| Y= 4.87384135385598'}
GefilterdeAdressen: {orderID=467 naam=' dummy', straatnaam='Eerste Constantijn Huygensstraat', postcode='1054BN', huisnummer=1, order='iphone 12', Coordinaten_DMS='52° 21.921554127820286, 4° 52.426914041332964', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120030.0 ||| Y= 486510.0', Coordinaten_DECIMAL='X= 52.36535923546367 ||| Y= 4.873781900688883'}
GefilterdeAdressen: {orderID=308 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=24, order='iphone 12', Coordinaten_DMS='52° 22.429955913632824, 4° 52.89946130835618', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120573.0 ||| Y= 487449.0', Coordinaten_DECIMAL='X= 52.37383259856055 ||| Y= 4.881657688472603'}
GefilterdeAdressen: {orderID=306 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=22, order='iphone 12', Coordinaten_DMS='52° 22.432644572884755, 4° 52.8976684811715', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120571.0 ||| Y= 487454.0', Coordinaten_DECIMAL='X= 52.37387740954808 ||| Y= 4.881627808019525'}
GefilterdeAdressen: {orderID=307 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=22, order='iphone 12', Coordinaten_DMS='52° 22.432644572884755, 4° 52.8976684811715', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120571.0 ||| Y= 487454.0', Coordinaten_DECIMAL='X= 52.37387740954808 ||| Y= 4.881627808019525'}
GefilterdeAdressen: {orderID=305 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=20, order='iphone 12', Coordinaten_DMS='52° 22.4353369937387, 4° 52.896756699439834', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120570.0 ||| Y= 487459.0', Coordinaten_DECIMAL='X= 52.37392228322898 ||| Y= 4.881612611657331'}
GefilterdeAdressen: {orderID=303 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KR', huisnummer=19, order='iphone 12', Coordinaten_DMS='52° 22.44022021556944, 4° 52.90374978452764', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120578.0 ||| Y= 487468.0', Coordinaten_DECIMAL='X= 52.37400367025949 ||| Y= 4.881729163075461'}
GefilterdeAdressen: {orderID=304 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KR', huisnummer=19, order='iphone 12', Coordinaten_DMS='52° 22.44022021556944, 4° 52.90374978452764', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120578.0 ||| Y= 487468.0', Coordinaten_DECIMAL='X= 52.37400367025949 ||| Y= 4.881729163075461'}
GefilterdeAdressen: {orderID=29 naam=' dummy', straatnaam='Zesde Vogelstraat', postcode='1022XE', huisnummer=60, order='iphone 12', Coordinaten_DMS='52° 23.221391358957675, 4° 55.767167247227114', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 123837.0 ||| Y= 488895.0', Coordinaten_DECIMAL='X= 52.38702318931596 ||| Y= 4.929452787453785'}
GefilterdeAdressen: {orderID=302 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=10, order='iphone 12', Coordinaten_DMS='52° 22.459542430868566, 4° 52.88238318080671', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120554.0 ||| Y= 487504.0', Coordinaten_DECIMAL='X= 52.37432570718114 ||| Y= 4.881373053013445'}
GefilterdeAdressen: {orderID=298 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=8, order='iphone 12', Coordinaten_DMS='52° 22.46169184899685, 4° 52.8805964664075', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120552.0 ||| Y= 487508.0', Coordinaten_DECIMAL='X= 52.374361530816614 ||| Y= 4.881343274440125'}
GefilterdeAdressen: {orderID=299 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=8, order='iphone 12', Coordinaten_DMS='52° 22.46169184899685, 4° 52.8805964664075', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120552.0 ||| Y= 487508.0', Coordinaten_DECIMAL='X= 52.374361530816614 ||| Y= 4.881343274440125'}
GefilterdeAdressen: {orderID=300 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KR', huisnummer=9, order='iphone 12', Coordinaten_DMS='52° 22.464425666499892, 4° 52.889376302937094', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120562.0 ||| Y= 487513.0', Coordinaten_DECIMAL='X= 52.374407094441665 ||| Y= 4.881489605048952'}
GefilterdeAdressen: {orderID=301 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KR', huisnummer=9, order='iphone 12', Coordinaten_DMS='52° 22.464425666499892, 4° 52.889376302937094', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120562.0 ||| Y= 487513.0', Coordinaten_DECIMAL='X= 52.374407094441665 ||| Y= 4.881489605048952'}
GefilterdeAdressen: {orderID=295 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KR', huisnummer=3, order='iphone 12', Coordinaten_DMS='52° 22.47195616119427, 4° 52.8848849204939', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120557.0 ||| Y= 487527.0', Coordinaten_DECIMAL='X= 52.37453260268657 ||| Y= 4.881414748674898'}
GefilterdeAdressen: {orderID=296 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KR', huisnummer=3, order='iphone 12', Coordinaten_DMS='52° 22.47195616119427, 4° 52.8848849204939', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120557.0 ||| Y= 487527.0', Coordinaten_DECIMAL='X= 52.37453260268657 ||| Y= 4.881414748674898'}
GefilterdeAdressen: {orderID=297 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KR', huisnummer=3, order='iphone 12', Coordinaten_DMS='52° 22.47195616119427, 4° 52.8848849204939', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120557.0 ||| Y= 487527.0', Coordinaten_DECIMAL='X= 52.37453260268657 ||| Y= 4.881414748674898'}
GefilterdeAdressen: {orderID=290 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 22.470293281701714, 4° 52.87433064051502', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120545.0 ||| Y= 487524.0', Coordinaten_DECIMAL='X= 52.37450488802836 ||| Y= 4.881238844008584'}
GefilterdeAdressen: {orderID=291 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 22.470293281701714, 4° 52.87433064051502', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120545.0 ||| Y= 487524.0', Coordinaten_DECIMAL='X= 52.37450488802836 ||| Y= 4.881238844008584'}
GefilterdeAdressen: {orderID=292 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 22.470293281701714, 4° 52.87433064051502', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120545.0 ||| Y= 487524.0', Coordinaten_DECIMAL='X= 52.37450488802836 ||| Y= 4.881238844008584'}
GefilterdeAdressen: {orderID=293 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 22.470293281701714, 4° 52.87433064051502', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120545.0 ||| Y= 487524.0', Coordinaten_DECIMAL='X= 52.37450488802836 ||| Y= 4.881238844008584'}
GefilterdeAdressen: {orderID=294 naam=' dummy', straatnaam='Eerste Bloemdwarsstraat', postcode='1016KS', huisnummer=2, order='iphone 12', Coordinaten_DMS='52° 22.470293281701714, 4° 52.87433064051502', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120545.0 ||| Y= 487524.0', Coordinaten_DECIMAL='X= 52.37450488802836 ||| Y= 4.881238844008584'}
GefilterdeAdressen: {orderID=27 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=37, order='iphone 12', Coordinaten_DMS='52° 22.673130405746775, 4° 53.01829089637103', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120711.0 ||| Y= 487899.0', Coordinaten_DECIMAL='X= 52.377885506762446 ||| Y= 4.883638181606184'}
GefilterdeAdressen: {orderID=26 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=36, order='iphone 12', Coordinaten_DMS='52° 22.670935984750713, 4° 53.009504114153465', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120701.0 ||| Y= 487895.0', Coordinaten_DECIMAL='X= 52.37784893307918 ||| Y= 4.883491735235891'}
GefilterdeAdressen: {orderID=15 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=25, order='iphone 12', Coordinaten_DMS='52° 22.67420887827214, 4° 53.01827865077912', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120711.0 ||| Y= 487901.0', Coordinaten_DECIMAL='X= 52.377903481304536 ||| Y= 4.8836379775129855'}
GefilterdeAdressen: {orderID=25 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=35, order='iphone 12', Coordinaten_DMS='52° 22.67420513116477, 4° 53.01739752235797', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120710.0 ||| Y= 487901.0', Coordinaten_DECIMAL='X= 52.377903418852746 ||| Y= 4.8836232920392995'}
GefilterdeAdressen: {orderID=23 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=33, order='iphone 12', Coordinaten_DMS='52° 22.67527985646595, 4° 53.016504147621916', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120709.0 ||| Y= 487903.0', Coordinaten_DECIMAL='X= 52.3779213309411 ||| Y= 4.883608402460365'}
GefilterdeAdressen: {orderID=21 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=31, order='iphone 12', Coordinaten_DMS='52° 22.676358328979802, 4° 53.01649190129279', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120709.0 ||| Y= 487905.0', Coordinaten_DECIMAL='X= 52.377939305483 ||| Y= 4.88360819835488'}
GefilterdeAdressen: {orderID=24 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=34, order='iphone 12', Coordinaten_DMS='52° 22.674167654080293, 4° 53.008586238303366', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120700.0 ||| Y= 487901.0', Coordinaten_DECIMAL='X= 52.37790279423467 ||| Y= 4.883476437305056'}
GefilterdeAdressen: {orderID=22 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=32, order='iphone 12', Coordinaten_DMS='52° 22.673617172575007, 4° 53.00594897844044', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120697.0 ||| Y= 487900.0', Coordinaten_DECIMAL='X= 52.37789361954292 ||| Y= 4.8834324829740074'}
GefilterdeAdressen: {orderID=19 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=29, order='iphone 12', Coordinaten_DMS='52° 22.677433054157774, 4° 53.01559852546512', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120708.0 ||| Y= 487907.0', Coordinaten_DECIMAL='X= 52.377957217569296 ||| Y= 4.883593308757752'}
GefilterdeAdressen: {orderID=20 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=30, order='iphone 12', Coordinaten_DMS='52° 22.67468814768435, 4° 53.00417447072533', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120695.0 ||| Y= 487902.0', Coordinaten_DECIMAL='X= 52.37791146912807 ||| Y= 4.883402907845422'}
GefilterdeAdressen: {orderID=17 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=27, order='iphone 12', Coordinaten_DMS='52° 22.67850777921808, 4° 53.01470514891452', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120707.0 ||| Y= 487909.0', Coordinaten_DECIMAL='X= 52.377975129653635 ||| Y= 4.883578419148575'}
GefilterdeAdressen: {orderID=16 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=26, order='iphone 12', Coordinaten_DMS='52° 22.676317102339993, 4° 53.006799481021396', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120698.0 ||| Y= 487905.0', Coordinaten_DECIMAL='X= 52.37793861837233 ||| Y= 4.883446658017023'}
GefilterdeAdressen: {orderID=18 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=28, order='iphone 12', Coordinaten_DMS='52° 22.67630585641527, 4° 53.00415609373463', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120695.0 ||| Y= 487905.0', Coordinaten_DECIMAL='X= 52.377938430940254 ||| Y= 4.883402601562244'}
GefilterdeAdressen: {orderID=10 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=18, order='iphone 12', Coordinaten_DMS='52° 22.67793106253535, 4° 53.005899975978195', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120697.0 ||| Y= 487908.0', Coordinaten_DECIMAL='X= 52.37796551770892 ||| Y= 4.883431666266303'}
GefilterdeAdressen: {orderID=11 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=18, order='iphone 12', Coordinaten_DMS='52° 22.67793106253535, 4° 53.005899975978195', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120697.0 ||| Y= 487908.0', Coordinaten_DECIMAL='X= 52.37796551770892 ||| Y= 4.883431666266303'}
GefilterdeAdressen: {orderID=13 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=21, order='iphone 12', Coordinaten_DMS='52° 22.68121145524205, 4° 53.01643679267027', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120709.0 ||| Y= 487914.0', Coordinaten_DECIMAL='X= 52.3780201909207 ||| Y= 4.883607279877838'}
GefilterdeAdressen: {orderID=12 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=19, order='iphone 12', Coordinaten_DMS='52° 22.682297422087032, 4° 53.01818680847582', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120711.0 ||| Y= 487916.0', Coordinaten_DECIMAL='X= 52.37803829036812 ||| Y= 4.88363644680793'}
GefilterdeAdressen: {orderID=14 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=23, order='iphone 12', Coordinaten_DMS='52° 22.683383388498868, 4° 53.0199368257102', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120713.0 ||| Y= 487918.0', Coordinaten_DECIMAL='X= 52.378056389808314 ||| Y= 4.883665613761837'}
GefilterdeAdressen: {orderID=9 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=17, order='iphone 12', Coordinaten_DMS='52° 22.683368400221582, 4° 53.0164122998749', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120709.0 ||| Y= 487918.0', Coordinaten_DECIMAL='X= 52.37805614000369 ||| Y= 4.883606871664582'}
GefilterdeAdressen: {orderID=7 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=7, order='iphone 12', Coordinaten_DMS='52° 22.685510355143492, 4° 53.01286327838669', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120705.0 ||| Y= 487922.0', Coordinaten_DECIMAL='X= 52.37809183925239 ||| Y= 4.883547721306445'}
GefilterdeAdressen: {orderID=8 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=7, order='iphone 12', Coordinaten_DMS='52° 22.685510355143492, 4° 53.01286327838669', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120705.0 ||| Y= 487922.0', Coordinaten_DECIMAL='X= 52.37809183925239 ||| Y= 4.883547721306445'}
GefilterdeAdressen: {orderID=5 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 22.68765980439099, 4° 53.01107651690701', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120703.0 ||| Y= 487926.0', Coordinaten_DECIMAL='X= 52.37812766340652 ||| Y= 4.88351794194845'}
GefilterdeAdressen: {orderID=6 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=5, order='iphone 12', Coordinaten_DMS='52° 22.68765980439099, 4° 53.01107651690701', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120703.0 ||| Y= 487926.0', Coordinaten_DECIMAL='X= 52.37812766340652 ||| Y= 4.88351794194845'}
GefilterdeAdressen: {orderID=3 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=3, order='iphone 12', Coordinaten_DMS='52° 22.690355985523638, 4° 53.01104589537631', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120703.0 ||| Y= 487931.0', Coordinaten_DECIMAL='X= 52.37817259975873 ||| Y= 4.883517431589605'}
GefilterdeAdressen: {orderID=4 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=3, order='iphone 12', Coordinaten_DMS='52° 22.690355985523638, 4° 53.01104589537631', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120703.0 ||| Y= 487931.0', Coordinaten_DECIMAL='X= 52.37817259975873 ||| Y= 4.883517431589605'}
GefilterdeAdressen: {orderID=0 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=1, order='iphone 12', Coordinaten_DMS='52° 22.693040922255676, 4° 53.008371869834576', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120700.0 ||| Y= 487936.0', Coordinaten_DECIMAL='X= 52.37821734870426 ||| Y= 4.883472864497243'}
GefilterdeAdressen: {orderID=1 naam=' dummy', straatnaam='Eerste Anjeliersdwarsstraat', postcode='1015NR', huisnummer=1, order='iphone 12', Coordinaten_DMS='52° 22.693040922255676, 4° 53.008371869834576', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 120700.0 ||| Y= 487936.0', Coordinaten_DECIMAL='X= 52.37821734870426 ||| Y= 4.883472864497243'}
